id,employee_id/id,job_id/id,wage,date_start,trial_date_start,trial_date_end,schedule_template_id/id,struct_id/id,pps_id/id,policy_group_id/id
contract_586,l31_protect_9,braam_flowers.job_worker_protection31,736.64,2012-07-25,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_587,l31_protect_10,braam_flowers.job_worker_protection31,736.64,2012-01-25,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_588,l31_protect_11,braam_flowers.job_supervisor_protection31,1530.65,2012-06-24,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_589,l31_protect_12,braam_flowers.job_worker_protection31,841.86,2011-02-25,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_590,l31_protect_13,braam_flowers.job_worker_protection31,736.64,2012-09-07,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_591,l31_protect_14,braam_flowers.job_worker_protection31,736.64,2012-09-01,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_592,l31_protect_15,braam_flowers.job_worker_protection31,736.64,2013-02-14,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_593,l31_protect_16,braam_flowers.job_worker_protection31,736.64,2013-03-19,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_594,l31_protect_17,braam_flowers.job_worker_protection31,736.64,2013-03-28,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_595,l31_protect_18,braam_flowers.job_worker_protection31,736.64,2012-04-15,,,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_596,l31_protect_19,braam_flowers.job_worker_protection31,600,2013-05-19,2013-05-19,2013-07-03,braam_flowers.sched_template_7,braam_flowers.structure_001,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_597,l31_cold_1,braam_flowers.job_worker_coldstore31,834.9,2009-07-13,,,braam_flowers.sched_template_night7,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_598,l31_cold_2,braam_flowers.job_worker_coldstore31,834.9,2009-08-17,,,braam_flowers.sched_template_night1,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_599,l31_cold_3,braam_flowers.job_worker_coldstore31,834.9,2009-09-24,,,braam_flowers.sched_template_night7,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_600,l31_cold_4,braam_flowers.job_worker_coldstore31,834.9,2009-09-25,,,braam_flowers.sched_template_night2,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_601,l31_cold_5,braam_flowers.job_worker_coldstore31,841.86,2009-09-27,,,braam_flowers.sched_template_night4,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_602,l31_cold_6,braam_flowers.job_worker_coldstore31,834.9,2009-11-01,,,braam_flowers.sched_template_night2,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_603,l31_cold_7,braam_flowers.job_grpleader_coldstore31,1100,2010-06-09,,,braam_flowers.sched_template_night2,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_604,l31_cold_8,braam_flowers.job_worker_coldstore31,834.9,2010-10-15,,,braam_flowers.sched_template_night5,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_605,l31_cold_9,braam_flowers.job_worker_coldstore31,834.9,2011-10-16,,,braam_flowers.sched_template_night3,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_606,l31_cold_10,braam_flowers.job_worker_coldstore31,834.9,2011-12-18,,,braam_flowers.sched_template_night4,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_607,l31_cold_11,braam_flowers.job_worker_coldstore31,834.9,2011-12-22,,,braam_flowers.sched_template_night6,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_608,l31_cold_12,braam_flowers.job_worker_coldstore31,834.9,2011-12-24,,,braam_flowers.sched_template_night5,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_609,l31_cold_13,braam_flowers.job_worker_coldstore31,834.9,2012-01-15,,,braam_flowers.sched_template_night3,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_610,l31_cold_14,braam_flowers.job_worker_coldstore31,834.9,2012-02-15,,,braam_flowers.sched_template_night1,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_611,l31_cold_15,braam_flowers.job_worker_coldstore31,834.9,2012-03-15,,,braam_flowers.sched_template_night6,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_612,l31_cold_16,braam_flowers.job_worker_coldstore31,834.9,2012-11-05,,,braam_flowers.sched_template_night1,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
contract_613,l31_cold_17,braam_flowers.job_worker_coldstore31,834.9,2011-11-29,,,braam_flowers.sched_template_night6,braam_flowers.structure_004,braam_flowers.pps_manual,braam_flowers.standard_policy_group
